commentOrDocument,modifyDate,docketId,commentOnDocumentId,id,organization,firstName,lastName,title,comment,attachments,link
comment,2024-02-03T14:39:43Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0147,Adobe Inc,,,Comment on FR Doc # 2023-28232,"Good day, please find the attached comments submitted on behalf of Adobe Inc.","[('Adobe NIST RFI Response_FInal', 'https://downloads.regulations.gov/NIST-2023-0009-0147/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0147
comment,2024-02-03T14:38:15Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0138,Johns Hopkins Center for Health Security,,,Comment on FR Doc # 2023-28232,See attached file(s),"[('Johns Hopkins Center for Health Security Response to RFI on NIST AI Executive Order 2 Feb 24', 'https://downloads.regulations.gov/NIST-2023-0009-0138/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0138
comment,2024-02-03T14:37:53Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0135,University of Colorado Boulder,,,Comment on FR Doc # 2023-28232,See attached file(s),"[('CU Boulder Response NIST RFI AI Executive Order 2-2-24', 'https://downloads.regulations.gov/NIST-2023-0009-0135/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0135
comment,2024-02-03T14:28:52Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0098,Cleveland Clinic,,,Comment on FR Doc # 2023-28232,Please see the attached letter. ,"[('2_02_2024 NIST AI RFI_Cleveland Clinic', 'https://downloads.regulations.gov/NIST-2023-0009-0098/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0098
comment,2024-02-03T14:45:21Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0175,BABL AI Inc.,,,Comment on FR Doc # 2023-28232,Please find attached comments submitted on behalf of BABL AI. ,"[('NIST RFI Response - BABL AI', 'https://downloads.regulations.gov/NIST-2023-0009-0175/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0175
comment,2024-02-03T14:22:32Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0078,Truepic,,,Comment on FR Doc # 2023-28232,"Please find Truepic&#39;s attached submission to the Request for Information (RFI) Related to NIST&#39;s Assignments Under Sections 4.1, 4.5 and 11 of the Executive Order Concerning Artificial Intelligence. <br/><br/>Thank you for your consideration. <br/><br/>Mounir Ibrahim <br/>EVP, Public Affairs &amp; Impact<br/>Truepic <br/><br/>","[('2-2 Signed Truepic NIST RFI response (1)', 'https://downloads.regulations.gov/NIST-2023-0009-0078/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0078
comment,2024-02-03T14:50:02Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0201,Panorama Global,,,Comment on FR Doc # 2023-28232,"Dear NIST:<br/><br/>You will find here a submitted comment that is from The Reclaim Coalition focused on AI generated sexual violence harms - aka nonconsensual &quot;deepfake&quot; pornography. This multi-stakeholder response is written in part by survivors.<br/><br/>You may reach us at:<br/><br/>Andrea Powell, Director<br/>The Reclaim Coalition<br/>Panorama Global<br/>Andrea.powell@panoramaglobal.org<br/><br/>","[(""Written Comment_ Request for Information (RFI) Related to NIST's Assignments Under Sections 4-2"", 'https://downloads.regulations.gov/NIST-2023-0009-0201/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0201
comment,2024-02-03T14:48:06Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0186,Cranium AI,,,Comment on FR Doc # 2023-28232,See attached file(s),"[('NIST_RFI_20240202_CraniumAI', 'https://downloads.regulations.gov/NIST-2023-0009-0186/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0186
comment,2024-02-03T14:40:59Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0154,,,Doshi-Velez,Comment on FR Doc # 2023-28232,Comment of Finale Doshi-Velez and Elena L. Glassman,"[('FDV EG NIST Comment FINAL FOR SUBMISSION Feb 2 2024 w EXHIBIT', 'https://downloads.regulations.gov/NIST-2023-0009-0154/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0154
comment,2024-02-03T14:41:24Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0157,Digimarc Corporation,,,Comment on FR Doc # 2023-28232,See attached file(s),"[('NIST RFI Digimarc (02-02-2024) - filed', 'https://downloads.regulations.gov/NIST-2023-0009-0157/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0157
comment,2024-02-03T14:44:09Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0169,,,Clymer,Comment on FR Doc # 2023-28232,"The attached documents investigate how developers might argue that AI systems are unlikely to pose catastrophic risks (e.g. CBRN risks). This question directly informs the design of specific standards.<br/><br/>In particular, we describe the following:<br/>- How developers could make a case that AI systems are incapable of causing a catastrophe (either autonomously or due to misuse) and what assumptions are involved in these arguments.<br/>- How developers could make a case that AI systems do not have the propensity to cause a catastrophe (i.e. that they are &#39;aligned&#39;)<br/><br/>The first document is within the 25 page limit and summarizes the key assumptions of these arguments.<br/><br/>The second document includes substantially more detail and examples and is provided as a reference.","[('Safety_arguments (1)', 'https://downloads.regulations.gov/NIST-2023-0009-0169/attachment_1.pdf'), ('RFI - cases for extreme AI risks', 'https://downloads.regulations.gov/NIST-2023-0009-0169/attachment_2.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0169
comment,2024-02-03T14:35:51Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0124,Data & Society Research Institute,,,Comment on FR Doc # 2023-28232,See attached file(s),"[('RFI Related to NIST AI Executive Order', 'https://downloads.regulations.gov/NIST-2023-0009-0124/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0124
comment,2024-02-03T14:43:07Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0164,National Nurses United,,,Comment on FR Doc # 2023-28232,"On behalf of National Nurses United, please see the attachment.","[('2024 NNU RFI Response_ NIST-2023-0009 AI Executive Order', 'https://downloads.regulations.gov/NIST-2023-0009-0164/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0164
comment,2024-02-03T14:48:13Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0187,,,,Comment on FR Doc # 2023-28232,See attached file(s),"[('2024-02-02 Comment response letter on NIST RFI re AI FINAL', 'https://downloads.regulations.gov/NIST-2023-0009-0187/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0187
comment,2024-02-03T14:30:06Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0104,Electronic Privacy Information Center (EPIC),,,Comment on FR Doc # 2023-28232,"Please find attached public comments filed by the Electronic Privacy Information Center (EPIC) in response to NIST&#39;s RFI related to its assignments under Sections 4.1, 4.5 and 11 of Executive Order 14110.","[('EPIC Comment on NIST AI Executive Order Mandates RFI 02.02.24', 'https://downloads.regulations.gov/NIST-2023-0009-0104/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0104
comment,2024-02-03T14:49:16Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0197,,,,Comment on FR Doc # 2023-28232,"Please find an enclosed response from the University of California, Davis Office of Research.","[('NIST AI RFI Response - UC Davis', 'https://downloads.regulations.gov/NIST-2023-0009-0197/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0197
